instance,horizon,seed,N,w,q,beam_scorer,surrogate_model,surrogate_warmup_levels,surrogate_min_samples,surrogate_lambda,surrogate_forest_trees,surrogate_shortlist_multiplier,objective,bs_cost,ls_cost,ils_cost,bs_gap_pct,ls_gap_pct,ils_gap_pct,gap_pct,calls,levels,beam_pool,ls_improvements,beam_seconds,ls_seconds,ils_seconds,total_seconds
LR1_DR02_VC01_V6a,120,1,3,1,1,gra,linear,1,16,1.0,8,2,33809.0,33808.986319999975,33808.986319999975,33808.986319999975,-4.046259879170626e-5,-4.046259879170626e-5,-4.046259879170626e-5,-4.046259879170626e-5,58,58,3,2,0.116085741,0.08172782,0.15946671,0.35728027100000004
