instance,horizon,seed,N,w,q,beam_scorer,surrogate_model,surrogate_warmup_levels,surrogate_min_samples,surrogate_lambda,surrogate_forest_trees,surrogate_shortlist_multiplier,objective,bs_cost,ls_cost,ils_cost,bs_gap_pct,ls_gap_pct,ils_gap_pct,gap_pct,calls,levels,beam_pool,ls_improvements,beam_seconds,ls_seconds,ils_seconds,total_seconds
LR1_DR02_VC01_V6a,120,1,1000,2,3,gra,linear,1,16,1.0,8,2,33809.0,33808.96631999998,33808.946319999974,33808.946319999974,-9.961844485872563e-05,-0.00015877429094726577,-0.00015877429094726577,-0.00015877429094726577,58,59,217,191,76.617039489,4.425930115,22.629609395,103.67257899900001
LR1_DR02_VC02_V6a,120,1,1000,2,3,gra,linear,1,16,1.0,8,2,74982.0,78712.31722000001,78712.31722000001,78712.31722000001,4.9749502814008855,4.9749502814008855,4.9749502814008855,4.9749502814008855,65,69,142,91,89.602401062,2.412191319,25.507634772,117.522227153
LR1_DR02_VC03_V7a,120,1,1000,2,3,gra,linear,1,16,1.0,8,2,40446.0,40992.20206399998,40992.20206399998,40992.20206399998,1.350447668496224,1.350447668496224,1.350447668496224,1.350447668496224,65,68,120,89,135.14452288,2.61646034,33.547412585,171.308395805
LR1_DR02_VC03_V8a,120,1,1000,2,3,gra,linear,1,16,1.0,8,2,43721.0,43772.623455999994,43772.61345599999,43772.61345599999,0.11807473754029847,0.11805186523636664,0.11805186523636664,0.11805186523636664,54,59,137,117,79.009865278,2.259343966,25.11249443,106.38170367400001
LR1_DR02_VC04_V8a,120,1,1000,2,3,gra,linear,1,16,1.0,8,2,41657.0,41950.09978800001,41950.089788000005,41950.06978800001,0.7036027270326879,0.703578721463391,0.7035307103248145,0.7035307103248145,74,80,322,279,182.81159914,10.43285684,47.131569864,240.376025844
LR1_DR02_VC05_V8a,120,1,1000,2,3,gra,linear,1,16,1.0,8,2,36659.0,36624.00202200001,36623.97202200001,36623.942022,-0.09546899260752378,-0.09555082790035457,-0.0956326631932052,-0.0956326631932052,68,74,177,144,198.640823401,4.589905054,42.990774486,246.221502941
